Review,Class
"Asistimos a una boda en el Hard Rock Vallarta a principios de mayo 2014 y tengo que decir que lo pasamos de maravilla, disfrutamos verdaderamente de este lugar. Está en un gran barrio tranquilo, lejos de mucho ajetreo, así que si quieres realmente escapada este es el lugar! El todo incluido es fantástico, la comida era excelente y muy variada. Hay mucho más que mexicana, y para que alguien sin gluten tienen muchas opciones, nunca me sentí la izquierda. Las bebidas son estupendas y tienen calidad liquour incluido no sólo cosas baratas. Las habitaciones son estupendas, todas tienen un gran jacuzzi que es simplemente genial. En cuanto a las vistas, ten en cuenta que la piscina tiene música y juegos en todo el día, así que si no quieres ser molestado por no hay vistas a la piscina. Teníamos vistas al mar pero no piscina y fue una bendición. Todo alrededor de un gran lugar para alojarse, buenos servicios disponibles, un gran servicio de todo el personal y la comida y las bebidas son de gran calidad.",4
"Hotel descuidado,  con cucarachas alemanas en las habitaciones. Habitación antigua y descuidada, cristal  de ventanas sucios,  la mesita de noche y la del televisor con polvo. Comida escasa .  Como agente de viajes y cliente no recomiendo.",1
"Algunas de las personas que viajábamos con comentó sobre este bar, así que decidimos comprobarlo. Me decepcionó. Las bebidas eran largas y cortas en forma sobre la sustancia, por eso quiero decir que tenían unas espectaculares presentaciones - que era increíble! Pero eran mediocres o...peor en sabor. Tuve el mojito de sandía, un mojito regular, congelado amigos tenían el daiquiri de fresa. La comida era bastante buena, pero la manera en que entregaron era extraño. Éramos un grupo de seis, y cada uno de nosotros pedimos un par de cosas diferentes. Nos trajo comida para algunos de nosotros, luego 10 minutos más tarde, nos trajo algunos otros alimentos de las personas, luego otro 15 minutos cuando por hasta que finalmente trajo la comida para la última gente en nuestro grupo. En general, me pareció que el servicio era deficiente, el peor lejos de cualquier lugar en el que me había estado en La Habana. Reconozco que eran extremadamente llena esa noche, sin embargo, que es lo que separa un restaurante normal de un buen restaurante. En general, no lo recomendaría.Más",2
"El hotel en si no es malo, pero mi experiencia en el tiempo que permanecí en el si!, en primer lugar la actitud de ciertos empleados del hotel no es la correcta, el día que llegué al hotel cené en el restauran la hacienda el cual es buffet, me dirigí con Felipe chef del restauran y le pedí me auxiliara para diferenciar los sabores de los pasteles del área de postres y me contestó lo siguiente: es muy claro si se fija bien este que tienes nueces es por que es de nuez, este es de café por que si ve tiene una raya café”, a lo que respondí este que tiene betún es de betún ya que es lo que veo y me respondió “no es así es de coco por que tiene ralladura de coco”, fue muy grosera su actitud ya que me trató como si fuera un estúpido, en la habitación las almohadas huelen a humedad y la cabecera es la pared pintada y muy dura ya que en la noche pude constatarlo al darme un cabezazo en ella, las toallas estaban percudidas, los muebles de mi habitación son inestables, la limpieza de la habitación la hicieron hasta las 5 p.m. por que los estuve pidiendo vía telefónica que mandaran a alguien a hacerla, lo cual tuve que hacerlo tres veces desde las 3 p.m., no hay agua en el piso 1 hay que subir al 2, 3 o 4 para llenar una jarra que no había en la habitación y que pedí igual tres veces a recepción personalmente y vía telefónica, la comida no es buena, no hay variedad. esperábamos ya que éramos mi pareja y yo una cama king size y balcón ya que eso nos ofrecieron y en cambio encontramos dos matrimoniales y sin balcón, espero les hagan llegar estas críticas al hotel para que mejoren su calidad en el servicio solo pocos empleados del hotel nos atendieron amablemente. como Alejandro mesero, Guadalupe botones, Myriam de paquetes turísticos, Guadalupe de recepción.",1
"La atención es muy buena, la comida nones algo del otro mundo sin embargo para pasar un ratito y platicar y a parte poder ir al museo, esta súper bien. Soy nueva en todo esto de las opiniones, pero creo que esta súper bien que...Más",4
"Visita obligada, pero fuera de la vista y las fotos no hay más que hacer, aprovecha ya que estás ahí para bajar en el teleférico.",2
"Me gustó el hotel y la atención de los que trabajan ahí, muy amables, la alberca tenía la temperatura perfecta pues no estaba fría y así pude meter a mi bebé, la habitación muy buena con cocineta y espacio para dormir muy bueno. Las camareras muy simpáticas y la vista desde la habitación muy padre. Sin embargo estuvieron insistiendo en hacer un recorrido según para enseñar los hoteles vidanta y en realidad era para hacer crecer la membresia y según duraba hora y media y resultó de más de 3 hrs , demasiado insistentes, lo que resulta molesto ya que te quitan mucho tiempo y no te invitan ni un desayunito. Por otro lado los precios de la comida me parecen excesivos, y pues obvio el restaurante lo vimos todos los días casi vacío. He estado en otros hoteles de la misma categoría y los precios de la comida han sido más accesibles, es lo que yo recomendaría. Los martes y jueves es noche de tacos y karaoke, eso me encantó, muy divertido, no lo pierdan. Los juegos de la alberca muy buenos y amenos, yo recomendaría tener música todo el tiempo y no nada más en una hora de baile. Creo que lo que más amé fue la alberca ❤️ Yo creo que si regresaré por que mi familia tiene membresia.",4
"Esta iglesia del siglo XVI era única y diseñada en un estilo ""barroco indígena"". La iglesia parecía tener cada centímetro cubierto de frutas de colores, flores, pájaros y ángeles. Para mí, me pareció un poco inquietante y no calmante. No se permitieron fotos.Afuera había vendedores que vendían arte de mosaico popotillo hecho de hilos de paja de colores.",4
"Es un lugar muy tranquilo, se recorren varias calles con vista a casas y locales hermosos. Variedad de tiendas, muy seguro.",5
"Es un buen lugar, sin duda pero no a la altura de los mejores.  Tiene una buena terraza y algunos platillos regionales como los tacos en general, muy buenos",3
"Una muy buena experiencia en este hotel. Recomiendo visitar el piano bar en el ultimo piso. Hablar con Luli y Gabriel quienes trabajan allí, excelentes personas, muy amables, y dispuestos a ayudar. Al mismo tiempo, Roberto el vigilante en el lobby, es excelente recomendando lugares para visitar en La Habana y es muy atento. Todo el personal en el hotel es muy cordial y agradable, comentario que puedo extender a todos los cubanos que conocí.  El único inconveniente con el hotel es que no se encuentra muy cerca del casco viejo de la Habana. La ubicación en si es donde están la mayoría de los hoteles nuevos, pero para visitar La Habana histórica tiene que ser en taxi.",4
"Empecemos con las cosas buenas. Este hotel está en una excelente ubicación para explorar calidad y variedad central La Habana y comidas tipo buffet en el restaurante es excelente. Las habitaciones son también muy buenos. Hay muchas razones para que los 'malos' clasificación. En el momento de la llegada a nuestro equipaje al hotel anexo y luego a nuestra habitación. Después de esperar años fui y recuperados, yo y nadie me di cuenta. Podría haber sido cualquiera que esas maletas. Los cargos empinadas por agua embotellada son extravagantes. La mayoría de los hoteles suministrarla gratis. El precio de 150 dólares por 2 llamadas de emergencia al Reino Unido eran muy exagerado. El acceso a Internet era irregular para decir lo menos incluso con las tarjetas prepago y era sólo…",2
"Súper me gusto mucho , si van por el centro no dejen de ir , vale la pena visitarlo, lo recomiendo, es ver todo lo relacionado al mundo del Oro!",1
"Gato gris está realmente en el lugar perfecto para cualquiera que se aloje en La Candelabria. El lugar en sí es muy agradable, una casa colonial con velas, música en vivo, piso en madera lustrada, etc. Así que el ambiente es estupendo. Por desgracia, el...servicio no es. Hay personal de muchos, pero parecían bastante desorganizado. La gente nos atendió como 10 minutos a su orden, y alrededor de nosotros el personal no manejar por ejemplo para llevar la comida a la vez a la mesa. pagas mucho para un nivel ridículamente baja de servicio y bastante comida mediocre.Más",2
"85 años de historia prestigian al CLASICO POR DISTINCION, Constituyendo símbolo de historia, cultura y cubanía. Los cañones que integraron la antigua Batería de Santa Clara y que hoy se exhiben en el jardín fueron declarados Patrimonio de la Humanidad, además, el Hotel es Monumento Nacional y fue inscrito en el Registro Memoria del Mundo.  EL 30 de diciembre de 1930 se inauguró el Hotel y en 1992 se restauró de forma general, conservando todo el esplendor de su arquitectura ecléctica, mezcla de rasgos Art Deco con otras influencias modernas de la época.  El Hotel Nacional de Cuba tiene una ubicación privilegiada en el corazón del Vedado, la zona más céntrica de La Habana, sobre una colina situada a pocos metros del mar. Sus vistas únicas ofrecen un hermoso y variado panorama de…",5
"Muy higiénico y con todos los servicios tradicionales, excelente para un fin de semana o de negocios algo de corta estancia. Tiene alberca techada, gimnasio chico pero funcional, servicio de comida, muy céntrico en una buena zona de Puebla.",3
"Este hotel apenas está bien para 1 noche si realmente quieres dormir, el hotel más ruidoso en el que me he alojado y al personal al que simplemente no le importó, las habitaciones son pequeñas PERO definitivamente no obtengas una habitación en la planta baja. la nuestra estaba justo al lado de la recepción y el área de desayuno con ruido constante todo el día y la noche - la habitación no tiene aislamiento acústico y el personal no tiene interés ni se preocupa por el hecho de que era imposible dormir - muy decepcionante muchas otras mejores opciones en Mérida .",2
"La ruta se puede hacer saliendo desde la terminal de autobuses de Mérida, los buses salen a las 9 am y el ticket incluye algunas de las paradas importantes, se debe de considerar que el tour esta limitado de tiempo y que no existe otro transporte disponible así que si se pierde el Bus es posible que no pueda salir de ahí. Pero sin duda es una excelente experiencia, es necesario llevar muchos líquidos ya que en algunos de los sitios no existe algún expendio de dulces.",4
Es bonito ver cómo son reconstruir edificios con la misma arquitectura de hace 400 años.,4
"Que les pasó? El servicio definitivamente malo. Nos pasaron a la barra mientras esperamos mesa, pedimos 2 martinis nunca llegaron. Nos dieron la mesa y nunca ĺlegaron hasta que volvimos a pedir .... los meseros sin servicio con respuestas agresivas y quejándose de la lentitud de la cocina del los tiempos lentos y de que estaban sobrepasados...
Lo único bueno el somelier Simone y su recomendación de vinos. Las pastas que pedimos insípidas y frías. El gerente Adrian ante la queja solo daba las gracias por haber ido.... Señores dueños atención a su negocio. El peor restaurante en mis vacaciones... mucho que desear!",1
"Es una lástima que con la calidad y precio de la habitación en que me hospedé, los rieles de las puertas no cerrarán, y el clima no dejará dormir, ya que al no cerrar las puertas, ni del baño ni de la sala, los climas se combinaban",3
"hay q reservar o arriesgarse para ver si hay lugar ,estacionarse es complicado , aveces huele mucho s marisco , solo voy cuando alguien de fuera me pide específicamente ir ahí ya que hay mejores lugares para comer mariscos",3
"Excelente servicio, muy buen sabor y sazón de cada platillo que nos sirvieron, quedamos perfectamente satisfechos",5
"Maravilloso lugar, hay historia en cada rincón, edificios preciosos y muchas cosas para hacer, muy bueno para caminar,  no recomiendo llevar objetos de valor, puede ser un poco inseguro",5
"Acabo de volver de Cuba, nos alojamos una noche en el Meliá Habana al regresar de Varadero nos hizo que el proceso de registro y por la noche fuimos a Tropicana. Al regresar al hotel, nos dimos cuenta de que una habitación de nuestro grupo ( nos quedamos 16 adultos) fue visitada es muy malo y hay ladrones. sacaron algunas valiosos objetos de la habitación ( portátiles, ver, ipads, teléfono).  Tanto la policía y al hotel no pudo proporcionar una explicación de esto, dijeron que nadie entró en esa habitación ... quizás alguien del grupo, etc. ... así que cuidado con este hotel! Al final se convertiría en y dicen que no es su culpa, etc.",1
"las habitaciones apestan muy mal solicite el cambio con una actitud prepotente y grosera la persona que me contesto me dijo que eso había pagado a lo que yo le pregunte pague por una habitación con mal olor? en la reserva no especificaba el tipo de habitación y si estaba o no sucia y/o olorosa se concreto a decir que lo sentía que eso había pagado, en la mañana la recepcionista la misma actitud un señor de muy mala manera respondiendo la única que se preocupo por la situación fue una señorita gerenta de recepcionista o de atención a clientes no se pero muy amable y sobre preocupada por el hotel, ...... una experiencia con el hotel muy mala  ",1
"Hicimos reserva por Booking no se cumplieron las expectativas del hotel, anulamos la reserva se comprometieron a realizar la devolución y entre Booking y Hotel Cartagena plaza solo han mantenido la comunicación por correo indicando que ya está depositado en banco  esto desde el 11 de julio 2022 hasta ahora 17 de septiembre es impresentable el comportamiento de ambos con el servicio que  promueven  No recomiendo ni a Booking ni a Hotel Cartagena Plaza  Muy decepcionada",1
"Es una parte pintoresca y curiosa de la ciudad, una visita indispensable, bonito y curioso de ver, pero si puedes hazlo en horas de no mucho calor, ya que no hay ninguna sombra.",4
"reserva de una noche en La Habana basado en las críticas fuertes de este hotel. Impresionante vestíbulo y con buenas camas grandes. Pero el personal del bar de usuario y probar una sonrisa, particularmente cuando se haya acabado de nueces! El desayuno buffet es igual pero buena calidad. Le pregunté al conserje para reservar un restaurante de Cuba por la noche, en su lugar, fueron enviadas a lo que era una parrilla de barbacoa así ser más dolorosa de lo que obviamente eran; que es basura. Podría ser mejor",3
"Desde el día anterior hice una reserva para dos personas por motivos de grado de mi esposo, cuando llegamos al restaurante nos dieron una mesa muy mal ubicada en un lugar oscuro, en una zona de circulación de personal del restaurante por donde pasaban incansablemente...Más",2
"me gusto mucho , es muy limpio y sobre todo la seguridad es muy  valiosa , la gente es calida y muy aasequible.",4
"Ya va siendo costumbre que los hoteles pongan el covid como pretexto para ahorrarse gastos en perjuicio de los clientes.   No limpian el cuarto, no dejan secadora, no hay cafetera, no reponen jabón, shampoo. En fin. Ahora con el pretexto del covid las estafas están a la orden del día.   Este hotel ha empeorado en todo. Alberca fría, servicios a medias, en fin.   El personal le echa muchas ganas pero las gerencias tienen como objetivo principal robar a los clientes.   No vayan!!",1
"El nivel de la música ambiental es muy alto 
El visitante encontrará dos salones interiores muy amplios y cómodos adicional a la terraza con excelente vista de la avenida Lázaro Cárdenas y con una barra amplia y muy bien surtida
El mobiliario y equipo es...Más",4
"- Las instalaciones están en mal estado. Los muebles estaban rotos, la moqueta de los pasillos vieja y sucia, las puertas dañadas, la bañera con el esmalte mal y sucia...   - Las zonas comunes son las que están mejor conservadas: lobby, piscina, bares...  -Tarjeta de Internet a 4,50 cuc la hora. En cualquier tienda en la calle vale 1 cuc la hora.  - El buffet de desayuno era muy variado.",2
"bien, el hotel estaba bien. El moderno baño la limpieza, agradable teléfono operadores pero no me hace incluso dar un 2 estrellas por un repugnante servicio que nos dieron. Me podrían ser nuevo a Cuba y encontrar cómo desagradable cuando se ver gente chinos, 2 3 por ciento era agradable, el resto son racistas.  la recepción del hotel era uno de los más grandes perdedor. Me registré a través del antiguo edificio, la señora estaba fatal, que me miraban como si soy terrorista. y hay esta vez cuando necesite usar Internet, ya que no tuve ninguna conexión telefónica en Cuba. eran casi cerca, y le pedí que sólo necesitas 5 minutos a enviar un correo electrónico. y es muy urgente.  sólo a pie, y dijo: ""nuestro tiempo está hecho, adiós"" y dejar, así que fui a ver al viejo edificio…",1
"Nueve días sin limpiar el polvo, ni el suelo. Sábanas manchadas, almohadas sucias. Servicio pésimo. Cuarenta y cinco minutos esperando por papel de baño. No se de dónde sacaron las cuatro estrellas porque no llega ni a tres. Desayuno horrible... Sólo el servicio de restaurante era pasable.",1
"Nos hospedamos solo una noche, el servicio excelente, la comida, la habitación, la alberca techada , muy cerca del outlet al cual te pueden llevar sin costo, lo único que nos dio un poco de miedo es que esta en mal estado por el temblor y esta en remodelacion",5
"Por tercera vez en esta encuesta.-  Falta Servicio, honestidad. Falta de Mantenimiento. Se siente barato el hotel, como que no lo cuidan, desayuno de muy baja calidad.  La ubicación es excelente.  Lo remodelaron recientemente, sinembargo los arreglos que hicieron en los baños ya están fallando.",2
Bien paseo para disfrutar  en familia  ojo no dejan subir carreolas  a los botes  así que a pensar muy bien la ruta,4
"Es buena opción si nunca has ido a este lugar, no puedes perderte del acuario es algo típico de la ciudad, junto al museo de cera y ripley.",5
"Este restaurante cuando abrió era muy Bueno, pero poco a poco ha decaido en calidad. Las raciones siguen siendo abundantes pero la calidad deja que desear. Unos camarones al ajillo que parecian hervidos y una salsa ya preparada añadida . Como siempre hablan de ""mojo...Más",3
"Cuando llegamos a este hotel, la impresión que causa no cambia durante toda la estadía, es un hotel tan venido a menos que me pregunto cómo el grupo Meliá lo patrocina.-No sé por dónde empezar, la gente de recepción poco amigable, después de haber recibido las llaves nos dirigimos a los ascensores, SOLO FUNCIONAN LA MITAD, por tanto hay momentos que la espera es bastante fastidiosa.-La habitación que nos tocó la primera vez fué en el piso 10, no había agua caliente, el aire no funcionaba, un desastre total.-A la vuelta de los Cayos pedimos cambio de piso y la habitación era algo mejor, pero sin deslumbrar..-Todo viejo, obsoleto,el baño ha tenido más reparaciones en sus cañerías, los pisos rotos, realmente de terror.-Bueno la cama por supuesto con un colchón totalmente vencido,…",3
"Todo muy bien, limpio, agradable, el personal muy servicial. Creo que sería bueno que cambiaran la calidad de las sabanas y de las almohadas que no es mala, pero que podría ser mejor, también sería bueno poner un mueble para las maletas.",3
2º piso de uno de los edificios históricos en La Habana. El servicio nos pareció excelente. El personal hablaba inglés muy bien. La comida era buena. El ambiente era genial. Música en vivo era un toque agradable. No es demasiado ruidoso.,5
"Hay una hermosa catedral en esta Plaza. Construido en un sitio de 1700 todavía sirve la gente de Old Habana. No (pero, por favor, pagar la ""voluntaria"" donación) porque el interior es maravilloso y encontrará un ambiente tranquilo y fresco para escapar de las calles agitadas y calientes de la Vieja Habana.",4
"Un lugar exclusivo, un ambiente cálido, bien decorado, con música ambiente de fondo, suave, recrean un ambiente ideal para pasar una velada tranquila disfrutando de la excelente cocina y buena carta de vinos. En lo que respecta a la comida, cocina Gourmet donde se pueden...Más",5
"Muy buena comida. Buen servicio. Pero desafortunadamente, muy ruidoso y apretado (demasiado juntas las mesas) (INCÓMODO)",4
"Muy mal servicio , comida , meseros , atención , olor , calidad , precio . TODO MAL. 
Para empezar no hay valet parking , el trato de personal pésimo , desde el inicio la señorita de la entrada , de muy mal humor ,...Más",1
"Visitamos desde muy temprano este parque, desde que iniciamos no paramos de disfrutarlo, el personal lo mantiene en buenas condiciones, hay indicaciones que te permiten llegar a cada punto del mismo, las veredas de subida para quienes no tenemos condición están de reto, pero se disfruta aunque lleguemos sin aliento. Nos falto recorrer gran parte pero tenemos un pretexto para visitarlo de nuevo :D ",5
"Fuimos a comer por la fama que tiene pero nada más. El lugar creo que se ha estancado en su fama y no es que se coma mal,pero tampoco espectacular hay sitios mucho mejores, y encima más económicos",2
"Bien, valió la pena la visita. Sin embargo, es absolutamente ""gobierno y gestión Ambiente cero"" y no muy acogedor. La comida era promedio, patatas fritas y el sandwich cubano era bueno y barato. El servicio era amable.",2
